runner,dataset,split,label_ts,snapshot_index,snapshot_ts,snapshot_edges,snapshot_t_min,snapshot_t_max,frontier_n,frontier_t_min,frontier_t_max,ingested_t_lt_label,ingested_t_eq_label,ingested_t_gt_label,label_nodes,label_hash,pending_label_before,pending_label_after,labels_drained_in_snapshot,drain_position,first_in_split,last_in_split
ours,tgbn-genre,train,1121572800,152,1121576402,2383,1121490181,1121576402,342939,1108357203,1121576402,342266,673,0,35,17345f51b0233874,1121572800,1121659200,1,0,False,False
ours,tgbn-genre,train,1121659200,153,1121662680,2116,1121576404,1121662680,345055,1108357203,1121662680,344532,523,0,30,4034a86f2a5bfbcb,1121659200,1121745600,1,0,False,False
ours,tgbn-genre,train,1121745600,154,1121749141,2685,1121662803,1121749141,347740,1108357203,1121749141,347067,673,0,38,f5009d72c8b2581c,1121745600,1121832000,1,0,False,False
ours,tgbn-genre,train,1121832000,155,1121835601,2905,1121749324,1121835601,350645,1108357203,1121835601,350020,625,0,42,4437885281966deb,1121832000,1121918400,1,0,False,False
ours,tgbn-genre,train,1121918400,156,1121921882,3827,1121835661,1121921882,354472,1108357203,1121921882,353426,1046,0,42,7233fb8bcc7cd2bc,1121918400,1122004800,1,0,False,False
ours,tgbn-genre,train,1122004800,157,1122008282,3663,1121922060,1122008282,358135,1108357203,1122008282,357448,687,0,38,51d5110c4fa08e4d,1122004800,1122091200,1,0,False,False
ours,tgbn-genre,train,1122091200,158,1122094744,3465,1122008584,1122094744,361600,1108357203,1122094744,360768,832,0,41,f4921a61b49d01e9,1122091200,1122177600,1,0,False,False
ours,tgbn-genre,train,1122177600,159,1122181142,3308,1122094980,1122181142,364908,1108357203,1122181142,363884,1024,0,36,6094d3d367e6f8cf,1122177600,1122264000,1,0,False,False
ours,tgbn-genre,train,1122264000,160,1122267362,2856,1122181381,1122267362,367764,1108357203,1122267362,367189,575,0,33,130b298583b35255,1122264000,1122350400,1,0,False,False
ours,tgbn-genre,train,1122350400,161,1122354000,2870,1122267603,1122354000,370634,1108357203,1122354000,369923,711,0,34,a47a0be3e2ab5e64,1122350400,1122436800,1,0,False,False
ours,tgbn-genre,train,1122436800,162,1122440401,3842,1122354004,1122440401,374476,1108357203,1122440401,373818,658,0,36,aa9f95bc4062d757,1122436800,1122523200,1,0,False,False
ours,tgbn-genre,train,1122523200,163,1122526742,3148,1122440404,1122526742,377624,1108357203,1122526742,377072,552,0,42,6d867f41d2880c1d,1122523200,1122609600,1,0,False,False
ours,tgbn-genre,train,1122609600,164,1122613084,2532,1122526925,1122613084,380156,1108357203,1122613084,379660,496,0,41,ef879606b018320a,1122609600,1122696000,1,0,False,False
ours,tgbn-genre,train,1122696000,165,1122699422,2263,1122613205,1122699422,382419,1108357203,1122699422,381990,429,0,34,546d8db7b58cc92f,1122696000,1122782400,1,0,False,False
ours,tgbn-genre,train,1122782400,166,1122785823,2039,1122699783,1122785823,384458,1108357203,1122785823,384013,445,0,15,996e26df608ea3c3,1122782400,1122868800,1,0,False,False
ours,tgbn-genre,train,1122868800,167,1122872402,1909,1122787744,1122872402,386367,1108357203,1122872402,385549,818,0,24,e257e383b65edac1,1122868800,1122955200,1,0,False,False
ours,tgbn-genre,train,1122955200,168,1122958800,2544,1122872461,1122958800,388911,1108357203,1122958800,388276,635,0,35,61ee01f4640db3b6,1122955200,1123041600,1,0,False,False
ours,tgbn-genre,train,1123041600,169,1123045081,3217,1122958864,1123045081,392128,1108357203,1123045081,391045,1083,0,40,630cd6866bfd6cf3,1123041600,1123128000,1,0,False,False
ours,tgbn-genre,train,1123128000,170,1123131482,2724,1123045260,1123131482,394852,1108357203,1123131482,393912,940,0,37,aa17a31655bd70b1,1123128000,1123214400,1,0,False,False
ours,tgbn-genre,train,1123214400,171,1123217161,2615,1123131665,1123217161,397467,1108357203,1123217161,396753,714,0,40,61046ac74de14dcb,1123214400,1123300800,1,0,False,False
ours,tgbn-genre,train,1123300800,172,1123304343,1496,1123218180,1123304343,398963,1108357203,1123304343,398408,555,0,47,6d1a973a544b8e05,1123300800,1123387200,1,0,False,False
ours,tgbn-genre,train,1123387200,174,1123477143,1082,1123431240,1123477143,400745,1108357203,1123477143,399663,592,490,37,8cac7a1bbeac1da6,1123387200,1123560000,2,0,False,False
ours,tgbn-genre,train,1123473600,174,1123477143,1082,1123431240,1123477143,400745,1108357203,1123477143,400255,490,0,44,fd170446f320931b,1123387200,1123560000,2,1,False,False
ours,tgbn-genre,train,1123560000,175,1123563544,1662,1123477322,1123563544,402407,1108357203,1123563544,401808,599,0,49,3c0b4c620d159648,1123560000,1123646400,1,0,False,False
ours,tgbn-genre,train,1123646400,176,1123650000,2534,1123563904,1123650000,404941,1108357203,1123650000,404074,867,0,44,4cf1dc1d5f2a068d,1123646400,1123732800,1,0,False,False
ours,tgbn-genre,train,1123732800,177,1123736400,2566,1123650004,1123736400,407507,1108357203,1123736400,406821,686,0,50,eb1cdb1c34ebb852,1123732800,1123819200,1,0,False,False
ours,tgbn-genre,train,1123819200,178,1123822560,3272,1123736821,1123822560,410779,1108357203,1123822560,409972,807,0,48,d86b408ea74e4a7a,1123819200,1123905600,1,0,False,False
ours,tgbn-genre,train,1123905600,179,1123909143,3753,1123822982,1123909143,414532,1108357203,1123909143,413721,811,0,47,38526d36471d119c,1123905600,1123992000,1,0,False,False
ours,tgbn-genre,train,1123992000,180,1123995541,2403,1123909264,1123995541,416935,1108357203,1123995541,416476,459,0,43,3fd01a90866b82b3,1123992000,1124078400,1,0,False,False
ours,tgbn-genre,train,1124078400,181,1124081944,3164,1123995722,1124081944,420099,1108357203,1124081944,418971,1128,0,44,d09e4dd0f5c477aa,1124078400,1124164800,1,0,False,False
ours,tgbn-genre,train,1124164800,182,1124168224,4966,1124082180,1124168224,425065,1108357203,1124168224,423968,1097,0,39,85450f456fbba6d5,1124164800,1124251200,1,0,False,False
ours,tgbn-genre,train,1124251200,183,1124254801,3935,1124168403,1124254801,429000,1108357203,1124254801,428106,894,0,52,5c7604ab9cf351a2,1124251200,1124337600,1,0,False,False
ours,tgbn-genre,train,1124337600,184,1124341142,3423,1124254860,1124341142,432423,1108357203,1124341142,431595,828,0,49,8665d977c6419bd8,1124337600,1124424000,1,0,False,False
ours,tgbn-genre,train,1124424000,185,1124427484,3328,1124341203,1124427484,435751,1108357203,1124427484,434918,833,0,47,dec2bc2b2b5f80ea,1124424000,1124510400,1,0,False,False
ours,tgbn-genre,train,1124510400,186,1124513942,3373,1124427663,1124513942,439124,1108357203,1124513942,438456,668,0,52,bfd5dee1e723c4c0,1124510400,1124596800,1,0,False,False
ours,tgbn-genre,train,1124596800,187,1124600345,3395,1124514123,1124600345,442519,1108357203,1124600345,441095,1424,0,46,360e14bb1703e092,1124596800,1124683200,1,0,False,False
ours,tgbn-genre,train,1124683200,188,1124686742,4455,1124600404,1124686742,446974,1108357203,1124686742,445991,983,0,43,db49fb9a734939c6,1124683200,1124769600,1,0,False,False
ours,tgbn-genre,train,1124769600,189,1124773081,4011,1124687041,1124773081,450985,1108357203,1124773081,449948,1037,0,48,f6f80fc58a16da53,1124769600,1124856000,1,0,False,False
ours,tgbn-genre,train,1124856000,190,1124859600,3923,1124773204,1124859600,454908,1108357203,1124859600,454330,578,0,48,8f947fbaf9f28b23,1124856000,1124942400,1,0,False,False
ours,tgbn-genre,train,1124942400,191,1124945885,4696,1124859662,1124945885,459604,1108357203,1124945885,458303,1301,0,46,d3535d49c20b7ae5,1124942400,1125028800,1,0,False,False
ours,tgbn-genre,train,1125028800,192,1125032401,3311,1124946004,1125032401,462915,1108357203,1125032401,462057,858,0,47,8fb69aaa999e176b,1125028800,1125115200,1,0,False,False
ours,tgbn-genre,train,1125115200,193,1125118800,2822,1125032462,1125118800,465737,1108357203,1125118800,464929,808,0,57,baa857cc8ed112a9,1125115200,1125201600,1,0,False,False
ours,tgbn-genre,train,1125201600,194,1125205141,3170,1125118862,1125205141,468907,1108357203,1125205141,467837,1070,0,46,6ef3e0ce427436f4,1125201600,1125288000,1,0,False,False
ours,tgbn-genre,train,1125288000,195,1125291362,2997,1125205320,1125291362,471904,1108357203,1125291362,470965,939,0,45,e2add88ae72befac,1125288000,1125374400,1,0,False,False
ours,tgbn-genre,train,1125374400,196,1125378000,3302,1125291605,1125378000,475206,1108357203,1125378000,474305,901,0,50,4de3d772fd7a7ad6,1125374400,1125460800,1,0,False,False
ours,tgbn-genre,train,1125460800,197,1125464345,3370,1125378124,1125464345,478576,1108357203,1125464345,477657,919,0,52,0d7e8540410671d6,1125460800,1125547200,1,0,False,False
ours,tgbn-genre,train,1125547200,198,1125550620,4161,1125464463,1125550620,482737,1108357203,1125550620,481969,768,0,48,a105bc4baec30ae4,1125547200,1125633600,1,0,False,False
ours,tgbn-genre,train,1125633600,199,1125637201,4152,1125550983,1125637201,486889,1108357203,1125637201,485795,1094,0,55,f1b5629ca161f0db,1125633600,1125720000,1,0,False,False
ours,tgbn-genre,train,1125720000,200,1125723600,3676,1125637383,1125723600,490565,1108357203,1125723600,489461,1104,0,43,c1798f42a7d93add,1125720000,1125806400,1,0,False,False
ours,tgbn-genre,train,1125806400,201,1125809882,4762,1125723604,1125809882,495327,1108357203,1125809882,494339,988,0,42,b37a28766837ddb3,1125806400,1125892800,1,0,False,False
ours,tgbn-genre,train,1125892800,202,1125896283,4212,1125810183,1125896283,499539,1108357203,1125896283,498480,1059,0,47,9895f01428fb4061,1125892800,1125979200,1,0,False,False
ours,tgbn-genre,train,1125979200,203,1125982742,3874,1125896405,1125982742,503413,1108357203,1125982742,502684,729,0,55,7120f2d70c26218a,1125979200,1126065600,1,0,False,False
ours,tgbn-genre,train,1126065600,204,1126069144,3313,1125982923,1126069144,506726,1108357203,1126069144,505691,1035,0,56,24f676970246a9b7,1126065600,1126152000,1,0,False,False
ours,tgbn-genre,train,1126152000,205,1126155485,2794,1126069204,1126155485,509520,1108357203,1126155485,508656,864,0,58,90d4ae378e7a6d60,1126152000,1126238400,1,0,False,False
ours,tgbn-genre,train,1126238400,206,1126241945,3149,1126156025,1126241945,512669,1108357203,1126241945,511940,729,0,57,2b5ee183b7c8f7ab,1126238400,1126324800,1,0,False,False
ours,tgbn-genre,train,1126324800,207,1126328220,2528,1126242064,1126328220,515197,1108357203,1126328220,514584,613,0,50,9000f09d6b57b8ed,1126324800,1126411200,1,0,False,False
ours,tgbn-genre,train,1126411200,208,1126414743,2992,1126328522,1126414743,518189,1108357203,1126414743,517280,909,0,46,e489ef3ee2c0c273,1126411200,1126497600,1,0,False,False
ours,tgbn-genre,train,1126497600,209,1126501083,2894,1126414860,1126501083,521083,1108357203,1126501083,520263,820,0,47,bed2088f11039f0a,1126497600,1126584000,1,0,False,False
ours,tgbn-genre,train,1126584000,210,1126587362,2671,1126501262,1126587362,523754,1108357203,1126587362,523005,749,0,55,8e15001325f7c845,1126584000,1126670400,1,0,False,False
ours,tgbn-genre,train,1126670400,211,1126673824,2927,1126587663,1126673824,526681,1108357203,1126673824,525956,725,0,49,0f7f9b57aaa2c4d8,1126670400,1126756800,1,0,False,False
ours,tgbn-genre,train,1126756800,212,1126760402,2918,1126674003,1126760402,529599,1108357203,1126760402,528918,681,0,58,174406db260637da,1126756800,1126843200,1,0,False,False
ours,tgbn-genre,train,1126843200,213,1126846743,3099,1126760520,1126846743,532698,1108357203,1126846743,531794,904,0,55,011c76f41272ad60,1126843200,1126929600,1,0,False,False
ours,tgbn-genre,train,1126929600,214,1126933202,2816,1126846921,1126933202,535514,1108357203,1126933202,534818,696,0,53,4c311dd20b4cc8fa,1126929600,1127016000,1,0,False,False
ours,tgbn-genre,train,1127016000,215,1127019544,3628,1126933260,1127019544,539142,1108357203,1127019544,538078,1064,0,43,ac3d0358248eb8d7,1127016000,1127102400,1,0,False,False
ours,tgbn-genre,train,1127102400,216,1127106002,4062,1127019780,1127106002,543204,1108357203,1127106002,541674,1530,0,49,737aadf4aed3782d,1127102400,1127188800,1,0,False,False
ours,tgbn-genre,train,1127188800,217,1127192344,5582,1127106124,1127192344,548786,1108357203,1127192344,547960,826,0,53,68cd9ff87d36fb53,1127188800,1127275200,1,0,False,False
ours,tgbn-genre,train,1127275200,218,1127278684,3886,1127192464,1127278684,552672,1108357203,1127278684,551677,995,0,54,5cd4554eb34dfa76,1127275200,1127361600,1,0,False,False
ours,tgbn-genre,train,1127361600,219,1127365202,3383,1127278862,1127365202,556055,1108357203,1127365202,555099,956,0,52,c70e4c6af8decb22,1127361600,1127448000,1,0,False,False
ours,tgbn-genre,train,1127448000,220,1127451484,3667,1127365322,1127451484,559722,1108357203,1127451484,558767,955,0,49,140fcb979c44159d,1127448000,1127534400,1,0,False,False
ours,tgbn-genre,train,1127534400,221,1127537942,2848,1127451603,1127537942,562570,1108357203,1127537942,561855,715,0,58,15e3c6f772b7be0a,1127534400,1127620800,1,0,False,False
ours,tgbn-genre,train,1127620800,222,1127624344,3442,1127538004,1127624344,566012,1108357203,1127624344,565009,1003,0,51,81776d6c4c036ae6,1127620800,1127707200,1,0,False,False
ours,tgbn-genre,train,1127707200,223,1127710683,3317,1127624701,1127710683,569329,1108357203,1127710683,568579,750,0,42,1fd7f09d54c9c3c0,1127707200,1127793600,1,0,False,False
ours,tgbn-genre,train,1127793600,224,1127797202,4245,1127710923,1127797202,573574,1108357203,1127797202,572555,1019,0,58,d997136cb449f53f,1127793600,1127880000,1,0,False,False
ours,tgbn-genre,train,1127880000,225,1127883484,3353,1127797263,1127883484,576927,1108357203,1127883484,576065,862,0,60,24c7de678011e233,1127880000,1127966400,1,0,False,False
ours,tgbn-genre,train,1127966400,226,1127970000,3695,1127883605,1127970000,580622,1108357203,1127970000,579602,1020,0,61,2beb6cf1f079e4d8,1127966400,1128052800,1,0,False,False
ours,tgbn-genre,train,1128052800,227,1128056220,3844,1127970004,1128056220,584466,1108357203,1128056220,583404,1062,0,56,bf55f8494c06c883,1128052800,1128139200,1,0,False,False
ours,tgbn-genre,train,1128139200,228,1128142801,4026,1128056460,1128142801,588492,1108357203,1128142801,587552,940,0,58,ae47269044077c6c,1128139200,1128225600,1,0,False,False
ours,tgbn-genre,train,1128225600,229,1128229141,4078,1128142922,1128229141,592570,1108357203,1128229141,591769,801,0,50,d5ecb15254b12858,1128225600,1128312000,1,0,False,False
ours,tgbn-genre,train,1128312000,230,1128315242,3697,1128229322,1128315242,596267,1108357203,1128315242,595612,655,0,54,bb2e3b48151c2ad0,1128312000,1128398400,1,0,False,False
ours,tgbn-genre,train,1128398400,231,1128401942,5073,1128315723,1128401942,601340,1108357203,1128401942,599894,1446,0,57,debfbc523a846775,1128398400,1128484800,1,0,False,False
ours,tgbn-genre,train,1128484800,232,1128488225,4466,1128402003,1128488225,605806,1108357203,1128488225,604970,836,0,56,0dc31e049ec9687f,1128484800,1128571200,1,0,False,False
ours,tgbn-genre,train,1128571200,233,1128574684,3635,1128488464,1128574684,609441,1108357203,1128574684,608233,1208,0,63,64fa31ea00f92c1e,1128571200,1128657600,1,0,False,False
ours,tgbn-genre,train,1128657600,234,1128661085,3892,1128574920,1128661085,613333,1108357203,1128661085,612023,1310,0,59,1def2e07c4a4232b,1128657600,1128744000,1,0,False,False
ours,tgbn-genre,train,1128744000,235,1128747545,4491,1128661261,1128747545,617824,1108357203,1128747545,616666,1158,0,57,47f2c6e66892bb05,1128744000,1128830400,1,0,False,False
ours,tgbn-genre,train,1128830400,236,1128833821,4298,1128747662,1128833821,622122,1108357203,1128833821,620932,1190,0,52,b44be0d41ec80ded,1128830400,1128916800,1,0,False,False
ours,tgbn-genre,train,1128916800,237,1128920340,4411,1128834061,1128920340,626533,1108357203,1128920340,625239,1294,0,57,da657f451b08e907,1128916800,1129003200,1,0,False,False
ours,tgbn-genre,train,1129003200,238,1129006802,3479,1128920403,1129006802,630012,1108357203,1129006802,628938,1074,0,60,2ee114f591e27291,1129003200,1129089600,1,0,False,False
ours,tgbn-genre,train,1129089600,239,1129093145,3735,1129006803,1129093145,633747,1108357203,1129093145,632585,1162,0,66,5fdbb5f1a2ff905c,1129089600,1129176000,1,0,False,False
ours,tgbn-genre,train,1129176000,240,1129179600,4539,1129093204,1129179600,638286,1108357203,1129179600,637264,1022,0,68,5c6deb7d3d2c0734,1129176000,1129262400,1,0,False,False
ours,tgbn-genre,train,1129262400,241,1129266001,3874,1129179723,1129266001,642160,1108357203,1129266001,641144,1016,0,61,1059eaa0da67bc70,1129262400,1129348800,1,0,False,False
ours,tgbn-genre,train,1129348800,242,1129352402,3315,1129266003,1129352402,645475,1108357203,1129352402,644412,1063,0,59,b57d55bfd672ce8d,1129348800,1129435200,1,0,False,False
ours,tgbn-genre,train,1129435200,243,1129438801,4409,1129352461,1129438801,649884,1108357203,1129438801,648735,1149,0,49,410993dba82ac72c,1129435200,1129521600,1,0,False,False
ours,tgbn-genre,train,1129521600,244,1129525144,4105,1129438803,1129525144,653989,1108357203,1129525144,652901,1088,0,50,b3f70bc639736125,1129521600,1129608000,1,0,False,False
ours,tgbn-genre,train,1129608000,245,1129611601,4036,1129525261,1129611601,658025,1108357203,1129611601,656741,1284,0,73,dd43d2d0ae6b65ad,1129608000,1129694400,1,0,False,False
ours,tgbn-genre,train,1129694400,246,1129697940,4444,1129611664,1129697940,662469,1108357203,1129697940,661323,1146,0,74,69b9bc267fcebb7c,1129694400,1129780800,1,0,False,False
ours,tgbn-genre,train,1129780800,247,1129784281,4321,1129698005,1129784281,666790,1108357203,1129784281,665656,1134,0,77,340f2a163cf9262d,1129780800,1129867200,1,0,False,False
ours,tgbn-genre,train,1129867200,248,1129870685,4535,1129784461,1129870685,671325,1108357203,1129870685,670124,1201,0,71,fa83fb81f643206e,1129867200,1129953600,1,0,False,False
ours,tgbn-genre,train,1129953600,249,1129957083,4052,1129870921,1129957083,675377,1108357203,1129957083,674211,1166,0,66,a83b2a72e2e7e121,1129953600,1130040000,1,0,False,False
ours,tgbn-genre,train,1130040000,250,1130043485,3966,1129957321,1130043485,679343,1108357203,1130043485,678189,1154,0,58,cf9bf0e5d431febd,1130040000,1130126400,1,0,False,False
ours,tgbn-genre,train,1130126400,251,1130130000,4290,1130043785,1130130000,683633,1108357203,1130130000,682150,1483,0,59,9ceecdf1a500b0fe,1130126400,1130212800,1,0,False,False
ours,tgbn-genre,train,1130212800,252,1130216401,4853,1130130062,1130216401,688486,1108357203,1130216401,687256,1230,0,57,1bd8be50c14c187d,1130212800,1130299200,1,0,False,False
ours,tgbn-genre,train,1130299200,253,1130302801,4562,1130216405,1130302801,693048,1108357203,1130302801,691690,1358,0,68,6ba84a2289468e61,1130299200,1130385600,1,0,False,False
ours,tgbn-genre,train,1130385600,254,1130389023,4465,1130302803,1130389023,697513,1108357203,1130389023,696360,1153,0,70,d50cea8277953455,1130385600,1130472000,1,0,False,False
ours,tgbn-genre,train,1130472000,255,1130475483,3957,1130389203,1130475483,701470,1108357203,1130475483,700221,1249,0,66,56ce69db12af302f,1130472000,1130558400,1,0,False,False
